A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,HU	0.60 	0.96 	2.46 	4.69 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,IE	1.77 	1.78 	5.02 	6.47 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,IT	1.17 	1.57 	2.88 	6.46 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,LT	1.15 	1.46 	3.86 	8.84 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,LU	3.02 	3.70 	7.46 	13.71 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,LV	1.21 	0.93 	2.51 	5.66 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,ME	0.28 	3.00 	2.79 	2.21 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,MK	: @C	: 	: 	: 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,MT	2.35 	3.30 	4.19 	7.69 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,NL	3.60 	4.37 	7.52 	14.83 b
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,NO	2.56 	2.67 	9.25 	15.17 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,PL	0.57 	0.59 	1.44 	2.40 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,PT	1.05 	1.68 	2.87 	5.20 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,RO	0.69 	0.78 	1.29 	3.31 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,RS	0.20 	0.56 	0.88 	3.64 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,SE	2.36 	2.97 b	8.55 	16.97 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,SI	1.97 	2.61 	5.14 	6.78 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,SK	0.82 	1.98 	3.52 	7.98 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,TR	0.73 	2.29 	2.28 	3.63 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,AT	2.04 	3.19 	6.51 	12.88 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,BA	0.42 	4.16 	4.95 	5.98 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,BE	2.79 	4.17 	10.05 	15.66 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,BG	0.67 	1.03 	2.64 	4.11 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,CY	0.62 	1.28 	2.47 	4.80 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,CZ	1.02 	1.34 	3.62 	7.90 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,DE	2.19 	2.61 	5.81 	10.22 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,DK	6.41 	4.67 	12.01 	22.96 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,EA	1.82 	2.30 	4.57 	8.79 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,EE	0.58 	1.11 	3.89 	7.41 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,EL	0.53 	0.86 	3.03 	3.89 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,ES	1.97 	2.59 	3.64 	9.11 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,EU27_2020	1.70 	2.10 	4.33 	8.36 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,FI	4.27 	5.22 	10.79 	21.81 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,FR	1.25 	1.50 b	2.83 	6.56 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,HR	2.02 	1.80 	3.97 	6.91 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,HU	0.64 	1.00 	2.56 	5.00 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,IE	1.80 	1.80 	5.12 	6.64 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,IT	1.19 	1.58 	2.91 	6.55 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,LT	1.15 	1.46 	3.86 	8.84 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,LU	3.07 	3.73 	7.54 	13.85 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,LV	1.21 	0.93 	2.51 	5.66 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,ME	0.29 	3.00 	2.79 	2.21 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,MK	: @C	: 	: 	: 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,MT	2.41 	3.36 	4.28 	7.80 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,NL	3.60 	4.37 	7.52 	14.83 b
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,NO	2.60 	2.69 	9.49 	15.44 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,PL	0.58 	0.60 	1.46 	2.44 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,PT	1.09 	1.74 	2.93 	5.26 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,RO	0.76 	0.78 	1.30 	3.33 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,RS	0.20 	0.56 	0.88 	3.64 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,SE	2.38 	2.99 b	8.61 	17.02 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,SI	1.98 	2.68 	5.25 	6.86 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,SK	0.86 	2.13 	3.68 	8.26 
A,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,TR	0.77 	2.38 	2.42 	3.74 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,AL	: 	: 	3.43 	2.37 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,AT	2.13 	2.46 	3.35 	3.15 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,BA	0.76 	3.26 	3.38 	2.36 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,BE	3.54 	4.47 	6.17 	6.54 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,BG	0.86 	0.79 	1.84 	2.40 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,CY	0.96 	1.89 	1.53 	2.34 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,CZ	1.61 	1.65 	1.96 	2.10 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,DE	2.65 	2.67 	4.68 	4.34 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,DK	4.00 	3.56 	5.54 	7.28 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,EA	2.36 	2.40 	3.47 	4.06 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,EE	1.18 	1.54 	4.18 	3.88 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,EL	0.40 	1.06 	1.68 	2.06 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,ES	3.09 	3.31 	3.46 	5.57 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,EU27_2020	2.12 	2.17 	3.23 	3.78 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,FI	4.31 	3.36 	5.52 	7.70 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,FR	1.55 	1.46 b	2.15 	3.69 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,HR	2.24 	1.47 	2.73 	3.04 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,HU	0.95 	1.11 	2.27 	2.89 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,IE	2.00 	1.41 	3.11 	2.72 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,IT	1.77 	1.54 	2.09 	2.92 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,LT	1.53 	1.42 	2.60 	5.59 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,LU	2.85 	3.19 	4.55 	4.39 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,LV	1.74 	1.36 	2.70 	3.73 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,ME	1.25 	2.55 	2.74 	1.55 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,MK	0.43 	: 	: 	: 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,MT	4.13 	4.63 	5.80 	4.89 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,NL	3.77 	3.79 	4.57 	5.20 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,NO	2.40 	2.02 	5.15 	5.93 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,PL	0.74 	0.87 	1.67 	1.84 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,PT	2.36 	3.51 	3.07 	3.11 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,RO	0.52 	0.50 	0.92 	1.60 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,RS	0.20 	0.60 	1.16 	0.83 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,SE	2.11 	2.53 b	5.07 	4.90 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,SI	7.59 	6.42 	11.98 	8.45 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,SK	1.82 	2.07 	2.48 	4.18 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,TR	1.21 	2.66 	2.23 	2.91 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,AL	: 	: 	3.53 	2.39 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,AT	2.14 	2.48 	3.36 	3.16 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,BA	0.77 	3.26 	3.38 	2.37 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,BE	3.54 	4.47 	6.17 	6.54 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,BG	0.90 	0.82 	1.90 	2.49 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,CY	0.97 	1.91 	1.54 	2.34 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,CZ	1.67 	1.70 	2.02 	2.17 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,DE	2.68 	2.68 	4.70 	4.35 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,DK	4.00 	3.56 	5.54 	7.28 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,EA	2.39 	2.42 	3.50 	4.09 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,EE	1.22 	1.57 	4.27 	3.95 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,EL	0.40 	1.08 	1.74 	2.08 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,ES	3.14 	3.34 	3.49 	5.62 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,EU27_2020	2.16 	2.19 	3.26 	3.82 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,FI	4.31 	3.36 	5.52 	7.70 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,FR	1.57 	1.48 b	2.16 	3.70 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,HR	2.33 	1.52 	2.76 	3.06 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,HU	1.01 	1.16 	2.36 	3.08 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,IE	2.03 	1.43 	3.17 	2.79 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,IT	1.80 	1.55 	2.11 	2.96 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,LT	1.53 	1.42 	2.60 	5.59 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,LU	2.90 	3.22 	4.60 	4.43 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,LV	1.75 	1.36 	2.70 	3.73 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,ME	1.26 	2.55 	2.74 	1.55 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,MK	0.46 	: 	: 	: 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,MT	4.24 	4.73 	5.92 	4.97 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,NL	3.77 	3.79 	4.57 	5.20 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,NO	2.44 	2.05 	5.29 	6.03 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,PL	0.75 	0.89 	1.69 	1.87 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,PT	2.45 	3.62 	3.13 	3.15 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,RO	0.58 	0.50 	0.93 	1.61 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,RS	0.20 	0.60 	1.16 	0.83 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,SE	2.13 	2.54 b	5.10 	4.91 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,SI	7.63 	6.61 	12.24 	8.55 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,SK	1.91 	2.22 	2.60 	4.33 
A,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,TR	1.27 	2.78 	2.36 	2.99 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,AL	: 	: 	3.35 	1.55 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,AT	3.69 	4.60 	6.89 	7.56 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,BA	: u	3.10 	3.07 	2.69 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,BE	4.42 	4.78 	8.07 	11.15 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,BG	0.94 	0.94 	2.11 	2.26 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,CY	1.43 	2.12 	5.25 	4.21 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,CZ	1.40 	2.32 	4.53 	6.91 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,DE	2.87 	2.97 	5.26 	6.04 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,DK	8.84 	7.05 	10.74 	12.75 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,EA	2.63 	2.80 	4.48 	5.34 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,EE	1.08 	1.60 	3.53 	3.87 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,EL	1.16 	1.02 	4.02 	3.06 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,ES	2.32 	2.96 	3.91 	5.62 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,EU27_2020	2.44 	2.60 	4.24 	5.10 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,FI	6.10 	6.51 	9.68 	12.85 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,FR	2.41 	2.65 b	4.04 	4.23 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,HR	2.50 	2.15 	4.14 	4.97 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,HU	0.72 	0.98 	1.82 	2.31 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,IE	3.53 	2.98 	5.53 	5.82 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,IT	1.45 	1.51 	2.57 	3.27 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,LT	1.19 	1.28 	2.80 	4.62 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,LU	3.48 	3.93 	6.28 	6.58 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,LV	1.08 	1.10 	2.04 	3.16 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,ME	1.16 	1.79 	: @C	: @C
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,MK	0.90 	: 	: 	: 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,MT	4.47 	4.70 	6.49 	6.80 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,NL	6.05 	5.82 	6.52 	9.51 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,NO	4.31 	4.72 	8.95 	9.46 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,PL	0.74 	1.02 	1.56 	1.83 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,PT	1.98 	2.06 	2.88 	4.03 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,RO	0.51 	0.60 	1.26 	2.69 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,RS	0.43 	0.72 	3.00 	2.20 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,SE	4.43 	3.96 b	8.09 	8.79 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,SI	3.21 	2.88 	4.19 	4.98 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,SK	0.89 	1.88 	2.61 	3.79 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,TR	1.18 	2.27 	2.32 	2.86 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,AL	: 	: 	3.45 	1.56 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,AT	3.72 	4.65 	6.92 	7.58 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,BA	: u	3.10 	3.07 	2.69 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,BE	4.42 	4.78 	8.07 	11.15 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,BG	0.98 	0.98 	2.19 	2.35 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,CY	1.45 	2.15 	5.29 	4.23 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,CZ	1.46 	2.39 	4.67 	7.14 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,DE	2.90 	2.98 	5.28 	6.06 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,DK	8.85 	7.05 	10.74 	12.75 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,EA	2.66 	2.83 	4.51 	5.38 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,EE	1.11 	1.64 	3.60 	3.94 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,EL	1.18 	1.03 	4.15 	3.10 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,ES	2.36 	2.99 	3.94 	5.67 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,EU27_2020	2.48 	2.62 	4.28 	5.15 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,FI	6.10 	6.51 	9.68 	12.85 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,FR	2.44 	2.69 b	4.06 	4.24 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,HR	2.60 	2.23 	4.18 	5.00 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,HU	0.77 	1.02 	1.90 	2.47 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,IE	3.59 	3.03 	5.65 	5.98 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,IT	1.47 	1.52 	2.59 	3.32 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,LT	1.19 	1.28 	2.80 	4.62 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,LU	3.53 	3.96 	6.34 	6.64 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,LV	1.08 	1.10 	2.04 	3.16 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,ME	1.16 	1.79 	: @C	: @C
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,MK	0.96 	: 	: 	: 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,MT	4.59 	4.80 	6.63 	6.91 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,NL	6.05 	5.82 	6.52 	9.51 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,NO	4.38 	4.77 	9.18 	9.63 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,PL	0.75 	1.03 	1.58 	1.86 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,PT	2.05 	2.13 	2.94 	4.08 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,RO	0.56 	0.60 	1.27 	2.70 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,RS	0.43 	0.72 	3.00 	2.20 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,SE	4.46 	3.97 b	8.14 	8.82 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,SI	3.22 	2.96 	4.28 	5.03 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,SK	0.94 	2.02 	2.73 	3.92 
A,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,TR	1.24 	2.36 	2.46 	2.95 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,AL	: 	: 	2.45 	2.85 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,AT	1.01 	2.51 	8.22 	15.26 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,BA	0.37 	3.18 	3.87 	5.10 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,BE	2.12 	4.00 	12.66 	15.86 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,BG	0.36 	1.16 	2.29 	3.22 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,CY	0.52 	1.24 	3.08 	4.53 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,CZ	0.79 	0.67 	5.94 	12.78 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,DE	1.57 	2.99 	6.63 	9.02 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,DK	5.15 	5.00 	18.48 	30.76 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,EA	1.39 	2.27 	5.56 	8.76 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,EE	0.58 	1.20 	5.77 	15.07 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,EL	0.14 	0.82 	3.17 	3.71 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,ES	1.45 	2.29 	4.27 	8.92 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,EU27_2020	1.30 	2.10 	5.41 	8.76 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,FI	2.45 	4.25 	13.01 	20.12 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,FR	1.06 	1.09 b	3.18 	7.82 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,HR	2.06 	2.46 	3.96 	7.41 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,HU	0.43 	0.95 	2.73 	4.16 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,IE	1.14 	2.21 	7.28 	9.04 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,IT	1.35 	1.48 	3.72 	6.20 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,LT	0.87 	1.30 	3.64 	6.70 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,LU	2.55 	3.54 	8.71 	13.86 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,LV	0.80 	0.73 	2.19 	4.67 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,ME	0.28 	2.94 	4.05 	4.82 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,MK	0.67 	: 	: 	: 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,MT	2.13 	3.43 	3.74 	6.29 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,NL	2.15 	4.32 	12.59 	16.34 b
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,NO	1.26 	2.03 	10.31 	15.09 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,PL	0.33 	0.91 	2.37 	5.23 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,PT	0.99 	1.39 	3.10 	5.27 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,RO	0.34 	0.75 	1.48 	3.12 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,RS	0.24 	0.52 	1.51 	3.16 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,SE	2.33 	3.79 b	11.98 	19.73 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,SI	3.46 	4.83 	11.61 	6.05 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,SK	0.71 	1.58 	3.94 	9.34 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,TR	0.77 	2.29 	1.95 	2.72 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,AL	: 	: 	2.52 	2.87 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,AT	1.01 	2.53 	8.25 	15.31 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,BA	0.37 	3.19 	3.87 	5.11 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,BE	2.12 	4.00 	12.66 	15.86 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,BG	0.38 	1.21 	2.37 	3.34 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,CY	0.53 	1.26 	3.10 	4.55 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,CZ	0.82 	0.69 	6.12 	13.19 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,DE	1.58 	3.00 	6.66 	9.05 
A,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,DK	5.15 	5.00 	18.48 	30.76 
